season,mode,boss_name,subcategory,author_name,video_url,video_date,total_limited_5star_count,total_standard_5star_count,action_value,metric_value,p1_char,p1_eidolon,p1_lc,p1_superimp,p2_char,p2_eidolon,p2_lc,p2_superimp,p3_char,p3_eidolon,p3_lc,p3_superimp,p4_char,p4_eidolon,p4_lc,p4_superimp
3.7,pf,Zandar,40000,Emily Sae,https://www.youtube.com/watch?v=E4sMq6NKFXk,2025-11-24T22:22:13.000Z,3,0,,40000,Hyacine,0,Long May Rainbows Adorn the Sky,1,Asta,6,Dance Dance Dance,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Cyrene,0,Memorys Curtain Never Falls,5
3.7,pf,Zandar,40000,z_zzzz-z,https://www.bilibili.com/video/BV12HUyBdEnh,2025-11-24T18:25:29.000Z,3,0,,40000,Hysilens,0,Eyes of the Prey,5,Cyrene,0,Memorys Curtain Never Falls,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Dan Heng • Permansor Terrae,0,Journey Forever Peaceful,1
3.7,pf,Cocolia,40000,Clous Miller,https://www.youtube.com/watch?v=XIUcM_d43tI,2025-11-24T16:42:38.000Z,3,0,,40000,Anaxa,0,The Great Cosmic Enterprise,5,Cyrene,0,Memorys Curtain Never Falls,5,Cerydra,0,Dance Dance Dance,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Zandar,40000,是翎羽啦,https://www.bilibili.com/video/BV1mjUkBHEvs,2025-11-24T15:09:35.000Z,3,0,,40000,Jade,0,Today Is Another Peaceful Day,5,Dan Heng • Permansor Terrae,0,Journey Forever Peaceful,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Tribbie,0,Dance Dance Dance,5
3.7,pf,Cocolia,40000,渡冰吖,https://www.bilibili.com/video/BV1ekU6BdEz4,2025-11-24T10:24:04.000Z,3,0,,40000,The Herta,0,Today Is Another Peaceful Day,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Herta,6,Geniuses Repose,5,Tribbie,1,Dance Dance Dance,5
3.7,pf,Zandar,40000,Hohi,https://www.youtube.com/watch?v=WXEKWDaBFXQ,2025-11-24T09:18:22.000Z,3,0,,40000,Cyrene,0,The Flower Remembers,2,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Tribbie,0,Dance Dance Dance,5,Hyacine,0,Memorys Curtain Never Falls,5
3.7,pf,Cocolia,40000,Hohi,https://www.youtube.com/watch?v=WXEKWDaBFXQ,2025-11-24T09:18:22.000Z,3,0,,40000,Cyrene,0,The Flower Remembers,2,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Tribbie,0,Dance Dance Dance,5,Hyacine,0,Memorys Curtain Never Falls,5
3.7,pf,Zandar,40000,D.Ariellas,https://www.youtube.com/watch?v=FgO0tW0c5aU,2025-11-24T08:45:29.000Z,3,0,,40000,Hysilens,1,Eyes of the Prey,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Kafka,0,Solitary Healing,5,Gallagher,6,Multiplication,5
3.7,pf,Cocolia,40000,D.Ariellas,https://www.youtube.com/watch?v=FgO0tW0c5aU,2025-11-24T08:45:29.000Z,3,0,,40000,Hysilens,1,Eyes of the Prey,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Kafka,0,Solitary Healing,5,Gallagher,6,Multiplication,5
3.7,pf,Zandar,40000,玛か巴か,https://www.bilibili.com/video/BV1oFUkBAE5V,2025-11-24T07:47:00.000Z,3,0,,40000,Castorice,0,The Flower Remembers,1,Evernight,0,Sweat Now Cry Less,1,Hyacine,0,Memorys Curtain Never Falls,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Zandar,40000,是翎羽啦,https://www.bilibili.com/video/BV1ooUrBNELQ,2025-11-24T07:28:25.000Z,3,0,,40000,Mydei,0,A Secret Vow,5,Cyrene,0,Memorys Curtain Never Falls,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Hyacine,0,The Storys Next Page,4
3.7,pf,Cocolia,40000,是翎羽啦,https://www.bilibili.com/video/BV1ooUrBNELQ,2025-11-24T07:28:25.000Z,3,0,,40000,Mydei,0,A Secret Vow,5,Cyrene,0,Memorys Curtain Never Falls,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Hyacine,0,The Storys Next Page,4
3.7,pf,Zandar,40000,GrameEarf,https://www.bilibili.com/video/BV14AUVBBEZ4,2025-11-24T02:41:21.000Z,3,0,,40000,Hysilens,0,Solitary Healing,5,Kafka,0,Before the Tutorial Mission Starts,5,Dan Heng • Permansor Terrae,0,Cruising in the Stellar Sea,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Zandar,40000,시루,https://www.youtube.com/watch?v=1iHOwPhrXCo,2025-11-24T10:28:46.000Z,3,1,,40000,The Herta,0,Into the Unreachable Veil,1,Herta,6,Night on the Milky Way,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Dan Heng • Permansor Terrae,0,Journey Forever Peaceful,4
3.7,pf,Zandar,40000,安宝开发日记,https://www.bilibili.com/video/BV1xQSgBAErh,2025-11-27T13:20:13.000Z,3,2,,40000,Anaxa,0,Night on the Milky Way,1,Cyrene,0,Memorys Curtain Never Falls,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Dan Heng • Permansor Terrae,0,Something Irreplaceable,1
3.7,pf,Cocolia,40000,陈笙汐,https://www.bilibili.com/video/BV1SHUqBCEdH,2025-11-27T02:03:34.000Z,3,4,,40000,Phainon,2,On the Fall of an Aeon,5,Tingyun,6,Dance Dance Dance,5,Trailblazer (Remembrance),6,Victory In a Blink,4,Bronya,3,Past and Future,5
3.7,pf,Zandar,40000,飞萤芙桃,https://www.bilibili.com/video/BV1uaSLBnEak,2025-11-28T02:26:54.000Z,3,5,,40000,Phainon,2,On the Fall of an Aeon,5,Bronya,4,Past and Future,5,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5,,,,
3.7,pf,Zandar,40000,飞萤芙桃,https://www.bilibili.com/video/BV1QGUGBkEbn,2025-11-24T05:03:46.000Z,3,5,,40000,Phainon,2,On the Fall of an Aeon,5,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5,Bronya,4,Past and Future,5,Tingyun,6,Dreamville Adventure,5
3.7,pf,Cocolia,40000,墨染_t0级猫猫lover,https://www.bilibili.com/video/BV1ZuS1B1E78,2025-12-01T14:35:34.000Z,3,9,,40000,Phainon,0,Thus Burns the Dawn,1,Cerydra,0,Dance Dance Dance,5,Bronya,4,But the Battle Isnt Over,4,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Cocolia,40000,Carp111,https://www.youtube.com/watch?v=7aNlcTcnt_U,2025-12-21T20:41:51.000Z,4,0,,40000,Lingsha,0,PostOp Conversation,5,Fugue,0,Resolution Shines As Pearls of Sweat,5,The Dahlia,0,Never Forget Her Flame,1,Trailblazer: Harmony,6,Dance Dance Dance,5
3.7,pf,Cocolia,40000,Omid,https://www.youtube.com/watch?v=DgMWcv-rVI8,2025-12-12T23:42:40.000Z,4,0,,40000,Anaxa,0,The Great Cosmic Enterprise,5,Cyrene,0,Memorys Curtain Never Falls,5,Cerydra,1,Dance Dance Dance,4,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Zandar,40000,Pineconepancake,https://www.youtube.com/watch?v=BOEm_WkkalE,2025-12-07T23:13:38.000Z,4,0,,40000,Evernight,0,To Evernights Stars,1,Trailblazer (Remembrance),2,Victory In a Blink,5,Hyacine,0,Memorys Curtain Never Falls,5,Ruan Mei,0,Poised to Bloom,5
3.7,pf,Zandar,40000,猫和老鼠寒冰丶芙厨,https://www.bilibili.com/video/BV1t42VBNE4j,2025-12-05T06:37:43.000Z,4,0,,40000,Evernight,0,To Evernights Stars,1,Cyrene,0,Memorys Curtain Never Falls,5,Hyacine,0,The Storys Next Page,1,Trailblazer (Remembrance),6,Victory In a Blink,5
3.7,pf,Cocolia,40000,上交男童黄浩轩,https://www.bilibili.com/video/BV1uv2hBXEZX,2025-12-04T01:36:15.000Z,4,0,,40000,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Cyrene,0,Memorys Curtain Never Falls,5,Tribbie,1,Dance Dance Dance,5,Dan Heng • Permansor Terrae,0,Journey Forever Peaceful,2
3.7,pf,Zandar,40000,Phô Mai Chanh Dây,douyin:7579587962330690792,2025-12-03T11:12:32.000Z,4,0,,40000,Castorice,0,Victory In a Blink,5,Hyacine,0,Memorys Curtain Never Falls,5,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Cocolia,40000,Phô Mai Chanh Dây,douyin:7579355287011367656,2025-12-02T20:10:19.000Z,4,0,,40000,Castorice,0,Victory In a Blink,5,Hyacine,0,Memorys Curtain Never Falls,5,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Cocolia,40000,绫人の狐狸,https://www.bilibili.com/video/BV1jTSCB3EiX,2025-12-01T11:12:52.000Z,4,0,,40000,Kafka,1,Before the Tutorial Mission Starts,5,Hysilens,0,Solitary Healing,5,Black Swan,0,Eyes of the Prey,5,Lynx,6,Quid Pro Quo,5
3.7,pf,Cocolia,40000,Lemonymun,https://www.youtube.com/watch?v=WzcSZ8nbVow,2025-12-01T05:32:44.000Z,4,0,,40000,Acheron,0,Good Night and Sleep Well,5,Hysilens,0,Solitary Healing,5,Tribbie,0,Dance Dance Dance,5,Dan Heng • Permansor Terrae,0,Trend of the Universal Market,5
3.7,pf,Cocolia,40000,Robinrail,https://www.bilibili.com/video/BV1WeSnBsEjM,2025-11-28T15:41:03.000Z,4,0,,40000,Evernight,2,The Flower Remembers,1,Hyacine,0,Memorys Curtain Never Falls,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,,,,
3.7,pf,Cocolia,40000,长夜月_love,https://www.bilibili.com/video/BV1XgSEBwE64,2025-11-28T14:11:19.000Z,4,0,,40000,The Herta,0,Today Is Another Peaceful Day,3,Tribbie,1,If Time Were a Flower,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Herta,6,Eternal Calculus,5
3.7,pf,Zandar,40000,Hohi,https://www.youtube.com/watch?v=6jCC-AR5iXA,2025-11-27T18:21:48.000Z,4,0,,40000,Anaxa,0,The Great Cosmic Enterprise,5,Cyrene,0,Victory In a Blink,5,Tribbie,0,Dance Dance Dance,5,Hyacine,0,Memorys Curtain Never Falls,5
3.7,pf,Zandar,40000,风剑倾城,https://www.bilibili.com/video/BV1VEUzBWEtp,2025-11-27T05:45:31.000Z,4,0,,40000,Phainon,2,Thus Burns the Dawn,1,Tingyun,6,Dance Dance Dance,5,Trailblazer (Remembrance),6,Shadowburn,5,,,,
3.7,pf,Cocolia,40000,Lionov,https://www.youtube.com/watch?v=dtc7ktQa-P4,2025-11-26T14:53:11.000Z,4,0,,40000,Black Swan,0,Eyes of the Prey,5,Kafka,2,Before the Tutorial Mission Starts,5,Tingyun,6,Dance Dance Dance,5,Gallagher,6,Quid Pro Quo,5
3.7,pf,Zandar,40000,芊芊羽兮,https://www.bilibili.com/video/BV1x5UbBjESz,2025-11-26T03:27:11.000Z,4,0,,40000,Herta,6,Today Is Another Peaceful Day,5,Tribbie,1,If Time Were a Flower,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Hyacine,0,Memorys Curtain Never Falls,5
3.7,pf,Zandar,40000,夜月樱_1128,https://www.bilibili.com/video/BV1k2UXBrECQ,2025-11-25T17:43:07.000Z,4,0,,40000,Blade,0,A Secret Vow,5,Hyacine,0,Memorys Curtain Never Falls,5,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Zandar,40000,超能棉棉,https://www.bilibili.com/video/BV1dwUyBzEqg,2025-11-25T04:00:00.000Z,4,0,,40000,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Cyrene,0,Memorys Curtain Never Falls,5,Sunday,1,Dance Dance Dance,5,Dan Heng • Permansor Terrae,0,Journey Forever Peaceful,2
3.7,pf,Cocolia,40000,GrameEarf,https://www.bilibili.com/video/BV1sKU1BdEyt,2025-11-24T17:20:29.000Z,4,0,,40000,Black Swan,0,Eyes of the Prey,5,Kafka,0,Solitary Healing,5,Tribbie,1,Dance Dance Dance,5,Gallagher,6,Quid Pro Quo,5
3.7,pf,Cocolia,40000,labassssssss,https://www.bilibili.com/video/BV1V4UCBeERQ,2025-11-24T12:26:22.000Z,4,0,,40000,The Herta,0,Into the Unreachable Veil,1,Trailblazer (Remembrance),6,Victory In a Blink,5,Tribbie,1,Dance Dance Dance,5,Herta,6,The Seriousness of Breakfast,5
3.7,pf,Cocolia,40000,Maple丶隐枫,https://www.bilibili.com/video/BV13YUCB8ErT,2025-11-24T11:39:51.000Z,4,0,,40000,Anaxa,0,The Great Cosmic Enterprise,5,Cyrene,0,Memorys Curtain Never Falls,5,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Cocolia,40000,在下历渊,https://www.bilibili.com/video/BV1vrU6B4EH2,2025-11-24T10:28:46.000Z,4,0,,40000,The Herta,0,Into the Unreachable Veil,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Herta,6,The Birth of the Self,5,Tribbie,1,Dance Dance Dance,5
3.7,pf,Zandar,40000,竹简1101,https://www.bilibili.com/video/BV1mD25BqEp2,2025-12-05T12:10:54.000Z,4,1,,40000,Herta,6,Eternal Calculus,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Dan Heng • Permansor Terrae,0,Something Irreplaceable,1,Cyrene,2,Memorys Curtain Never Falls,5
3.7,pf,Zandar,40000,--大虫子--,https://www.bilibili.com/video/BV1mRSvBKE5V,2025-11-30T10:36:48.000Z,4,1,,40000,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Dan Heng • Permansor Terrae,0,In the Name of the World,1,Cyrene,0,This Love Forever,1,Sunday,0,Dance Dance Dance,5
3.7,pf,Cocolia,40000,Sol Fireflylover,https://www.youtube.com/watch?v=2k_4VTJeboQ,2025-11-30T05:42:44.000Z,4,1,,40000,Aglaea,1,Sweat Now Cry Less,1,Cyrene,0,Memorys Curtain Never Falls,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Robin,0,But the Battle Isnt Over,1
3.7,pf,Cocolia,40000,过氧化氢氧化钠离子,https://www.bilibili.com/video/BV1jiUQB8EMv,2025-11-25T10:28:42.000Z,4,1,,40000,The Herta,0,Before Dawn,1,Herta,6,Night on the Milky Way,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Tribbie,1,Dance Dance Dance,5
3.7,pf,Cocolia,40000,不爱早八捏,https://www.bilibili.com/video/BV18yUmBBEkX,2025-11-25T04:27:30.000Z,4,1,,40000,Phainon,0,Thus Burns the Dawn,1,Cyrene,0,Memorys Curtain Never Falls,5,Trailblazer (Remembrance),6,Shadowburn,5,Dan Heng • Permansor Terrae,0,Something Irreplaceable,1
3.7,pf,Zandar,40000,道是人间寒凉,https://www.bilibili.com/video/BV1ZjUCB3EQe,2025-11-24T13:55:38.000Z,4,1,,40000,Tribbie,1,Dance Dance Dance,5,Cyrene,0,Memorys Curtain Never Falls,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Dan Heng • Permansor Terrae,0,Night on the Milky Way,1
3.7,pf,Zandar,40000,绫人の狐狸,https://www.bilibili.com/video/BV1jTSCB3EiX,2025-12-01T11:12:52.000Z,4,2,,40000,Evernight,0,Sweat Now Cry Less,5,Cyrene,2,Memorys Curtain Never Falls,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Bailu,1,PostOp Conversation,5
3.7,pf,Zandar,40000,风剑倾城,https://www.bilibili.com/video/BV1bQS5BmEes,2025-11-28T05:07:57.000Z,4,4,,40000,Phainon,2,Thus Burns the Dawn,1,Bronya,3,Past and Future,5,Trailblazer (Remembrance),6,Shadowburn,5,,,,
3.7,pf,Cocolia,40000,GrameEarf,https://www.bilibili.com/video/BV1aPqmB1EAM,2025-12-21T09:22:29.000Z,5,0,,40000,Rappa,0,After the Charmony Fall,1,Fugue,2,Solitary Healing,5,The Dahlia,0,Resolution Shines As Pearls of Sweat,3,Trailblazer: Harmony,6,Dance Dance Dance,5
3.7,pf,Cocolia,40000,fiaa游戏解说,https://www.bilibili.com/video/BV1m92jBVExU,2025-12-05T14:02:35.000Z,5,0,,40000,Hysilens,0,Reforged Remembrance,1,Kafka,0,Before the Tutorial Mission Starts,5,Black Swan,0,Eyes of the Prey,5,Huohuo,0,Hey Over Here,5
3.7,pf,Cocolia,40000,超高校级の猫奴,https://www.bilibili.com/video/BV1yd25BPEaC,2025-12-05T11:11:25.000Z,5,0,,40000,Aglaea,0,Sweat Now Cry Less,3,Cyrene,0,This Love Forever,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Hyacine,0,Long May Rainbows Adorn the Sky,1
3.7,pf,Zandar,40000,浮履虚步天地,https://www.bilibili.com/video/BV1Dx2LBCEGj,2025-12-05T09:20:41.000Z,5,0,,40000,Anaxa,0,Into the Unreachable Veil,1,Cyrene,0,Memorys Curtain Never Falls,5,Dan Heng • Permansor Terrae,0,Brighter Than the Sun,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Zandar,40000,练习时长两年半的浮云,https://www.bilibili.com/video/BV1LCSqBpETQ,2025-12-01T00:00:00.000Z,5,0,,40000,Argenti,0,Today Is Another Peaceful Day,5,Dan Heng • Permansor Terrae,1,Journey Forever Peaceful,1,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Cocolia,40000,leonardo,https://www.youtube.com/watch?v=JJVR4-X4Onw,2025-11-29T21:48:44.000Z,5,0,,40000,Aglaea,1,Sweat Now Cry Less,1,Cyrene,0,This Love Forever,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Tribbie,0,Dance Dance Dance,5
3.7,pf,Cocolia,40000,8TtB,https://www.bilibili.com/video/BV1aPScBVEWJ,2025-11-29T10:30:17.000Z,5,0,,40000,Feixiao,0,Cruising in the Stellar Sea,5,Tribbie,1,Dance Dance Dance,5,Hyacine,0,Long May Rainbows Adorn the Sky,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Cocolia,40000,pollsmor,https://www.youtube.com/watch?v=BIbxnMER6jU,2025-11-29T00:47:10.000Z,5,0,,40000,Phainon,0,Thus Burns the Dawn,2,Trailblazer (Remembrance),6,Shadowburn,5,Cerydra,0,Dance Dance Dance,5,Cyrene,0,Memorys Curtain Never Falls,5
3.7,pf,Cocolia,40000,离雪今夜难眠,https://www.bilibili.com/video/BV1n5S7B6E4M,2025-11-28T06:30:07.000Z,5,0,,40000,Argenti,0,Today Is Another Peaceful Day,5,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Dan Heng • Permansor Terrae,1,Journey Forever Peaceful,1
3.7,pf,Cocolia,40000,Ace Ikuyo,https://www.youtube.com/watch?v=bYkoe3vmk4A,2025-11-27T02:37:06.000Z,5,0,,40000,The Herta,0,Into the Unreachable Veil,1,Hyacine,0,Long May Rainbows Adorn the Sky,1,Tribbie,0,Dance Dance Dance,5,Herta,6,Eternal Calculus,5
3.7,pf,Zandar,40000,_皎_月_,https://www.bilibili.com/video/BV1ShUXBQETe,2025-11-26T02:00:00.000Z,5,0,,40000,Acheron,0,Good Night and Sleep Well,5,Hysilens,0,Solitary Healing,5,Tribbie,1,Dance Dance Dance,5,Dan Heng • Permansor Terrae,0,Trend of the Universal Market,5
3.7,pf,Zandar,40000,牧神春鳥,https://www.bilibili.com/video/BV1wNUXB6Ewg,2025-11-25T18:36:10.000Z,5,0,,40000,Blade,0,A Secret Vow,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,4,Hyacine,0,Long May Rainbows Adorn the Sky,1,Tribbie,1,Dance Dance Dance,5
3.7,pf,Cocolia,40000,Juste,https://www.youtube.com/watch?v=H9jZQOS8nX8,2025-11-25T03:15:04.000Z,5,0,,40000,Blade,0,The Unreachable Side,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Tribbie,0,Dance Dance Dance,5,Hyacine,0,Long May Rainbows Adorn the Sky,1
3.7,pf,Cocolia,40000,-猪一样的猪-,https://www.bilibili.com/video/BV1adU2B3EVj,2025-11-25T01:00:52.000Z,5,0,,40000,Aglaea,1,Reminiscence,5,Sunday,0,Dance Dance Dance,5,Cyrene,0,Victory In a Blink,5,Dan Heng • Permansor Terrae,0,We Are Wildfire,5
3.7,pf,Cocolia,40000,Rin,https://www.youtube.com/watch?v=6fTc9KIiEBw,2025-11-24T20:54:26.000Z,5,0,,40000,Castorice,2,Make Farewells More Beautiful,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Pela,6,Resolution Shines As Pearls of Sweat,5,Hyacine,0,Memorys Curtain Never Falls,5
3.7,pf,Cocolia,40000,Randomness,https://www.youtube.com/watch?v=kgDKPI2Ev5o,2025-11-24T17:23:40.000Z,5,0,,40000,Evernight,2,Make Farewells More Beautiful,1,Kafka,0,Before the Tutorial Mission Starts,5,Pela,6,Resolution Shines As Pearls of Sweat,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Cocolia,40000,黑夜下的电磁炮,https://www.bilibili.com/video/BV1JjUCB3EJm,2025-11-24T13:37:20.000Z,5,0,,40000,Argenti,0,Make the World Clamor,5,Robin,1,For Tomorrows Journey,5,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Victory In a Blink,5
3.7,pf,Cocolia,40000,C0LoRzz,https://www.youtube.com/watch?v=E7KWrPu6a3s,2025-11-24T05:54:47.000Z,5,0,,40000,The Herta,0,Into the Unreachable Veil,1,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Herta,6,Yet Hope Is Priceless,1
3.7,pf,Zandar,40000,w_倾心,https://www.bilibili.com/video/BV18fUGB3EJP,2025-11-24T02:36:54.000Z,5,0,,40000,The Herta,2,Into the Unreachable Veil,1,Dan Heng • Permansor Terrae,0,Cruising in the Stellar Sea,5,Herta,6,Make the World Clamor,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Zandar,40000,疯狂马小艺,https://www.bilibili.com/video/BV14MUVBNEe4,2025-11-24T02:26:29.000Z,5,0,,40000,The Herta,0,Into the Unreachable Veil,1,Tribbie,1,Dance Dance Dance,5,Herta,6,Eternal Calculus,5,Hyacine,0,Memorys Curtain Never Falls,5
3.7,pf,Zandar,40000,长夜蝶梦,https://www.bilibili.com/video/BV1kGU3B9EPo,2025-11-23T23:32:16.000Z,5,0,,40000,The Herta,0,Into the Unreachable Veil,1,Tribbie,1,Dance Dance Dance,5,Dan Heng • Permansor Terrae,0,Journey Forever Peaceful,1,Herta,6,The Seriousness of Breakfast,5
3.7,pf,Zandar,40000,血色之ren,https://www.bilibili.com/video/BV18UU6BQEA8,2025-11-24T11:30:29.000Z,5,1,,40000,The Herta,2,Into the Unreachable Veil,1,Dan Heng • Permansor Terrae,0,Moment of Victory,1,Herta,6,Eternal Calculus,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Cocolia,40000,血色之ren,https://www.bilibili.com/video/BV18UU6BQEA8,2025-11-24T11:30:29.000Z,5,1,,40000,The Herta,2,Into the Unreachable Veil,1,Dan Heng • Permansor Terrae,0,Moment of Victory,1,Herta,6,Eternal Calculus,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Zandar,40000,不爱早八捏,https://www.bilibili.com/video/BV1vrU6B4EMS,2025-11-24T10:28:21.000Z,5,1,,40000,Saber,0,A Thankless Coronation,1,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Dan Heng • Permansor Terrae,0,Something Irreplaceable,1
3.7,pf,Zandar,40000,00Sasha,https://www.youtube.com/watch?v=6NEQywn2oJc,2025-11-24T09:29:36.000Z,5,7,,40000,Clara,6,Dance at Sunset,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Hyacine,0,Long May Rainbows Adorn the Sky,1,Cyrene,0,This Love Forever,1
3.7,pf,Zandar,40000,Re-RoxyFamilia,https://www.bilibili.com/video/BV17PBqBfEE6,2025-12-26T19:37:20.000Z,6,0,,40000,Evernight,2,To Evernights Stars,1,Hyacine,0,Long May Rainbows Adorn the Sky,1,,,,,,,,
3.7,pf,Cocolia,40000,Oracle1010,https://www.youtube.com/watch?v=KKQF-c5cvoY,2025-12-20T17:46:07.000Z,6,0,,40000,Rappa,1,Ninjutsu Inscription Dazzling Evilbreaker,1,The Dahlia,0,Before the Tutorial Mission Starts,5,Trailblazer: Harmony,6,Dance Dance Dance,5,Fugue,0,Long Road Leads Home,1
3.7,pf,Zandar,40000,灵心几清浊,https://www.bilibili.com/video/BV1KjScBNEP2,2025-11-30T03:30:00.000Z,6,0,,40000,Jing Yuan,0,Today Is Another Peaceful Day,5,Cyrene,0,This Love Forever,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Dan Heng • Permansor Terrae,2,Journey Forever Peaceful,3
3.7,pf,Cocolia,40000,向晚大秃王丶,https://www.bilibili.com/video/BV1qmUZBjE8M,2025-11-29T06:45:58.000Z,6,0,,40000,The Herta,0,Into the Unreachable Veil,1,Anaxa,0,Into the Unreachable Veil,1,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5
3.7,pf,Zandar,40000,浅曦Limerence,https://www.bilibili.com/video/BV1bgUQB7Edn,2025-11-25T11:42:48.000Z,6,0,,40000,The Herta,0,Into the Unreachable Veil,1,Tribbie,1,If Time Were a Flower,1,Hyacine,0,Memorys Curtain Never Falls,5,Herta,6,Eternal Calculus,5
3.7,pf,Cocolia,40000,Randomness,https://www.youtube.com/watch?v=i6YACD-1xp8,2025-11-24T21:57:39.000Z,6,0,,40000,Tribbie,0,If Time Were a Flower,1,Silver Wolf,1,Lies Dance on the Breeze,1,Kafka,0,Before the Tutorial Mission Starts,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.7,pf,Cocolia,40000,Rin,https://www.youtube.com/watch?v=-YYEGZjzKl8,2025-11-24T16:29:17.000Z,6,0,,40000,Blade,0,The Unreachable Side,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Tribbie,1,Dance Dance Dance,5,Hyacine,0,Long May Rainbows Adorn the Sky,1
3.7,pf,Cocolia,40000,爱与公平存在你我之间,https://www.bilibili.com/video/BV1gYUCB8EFT,2025-11-24T11:38:36.000Z,6,0,,40000,Kafka,0,Before the Tutorial Mission Starts,5,Fugue,2,Solitary Healing,5,Ruan Mei,1,In Pursuit of the Wind,4,Trailblazer: Harmony,6,Dance Dance Dance,5
3.7,pf,Zandar,40000,说必须D,https://www.bilibili.com/video/BV11FUrB5Ez3,2025-11-24T09:42:59.000Z,6,0,,40000,Argenti,0,Today Is Another Peaceful Day,5,Cyrene,0,This Love Forever,1,Dan Heng • Permansor Terrae,2,Journey Forever Peaceful,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
